start	end	text
1192999	1195102	Maar, ho, hij heeft wel een camouflage rugzak.
1195122	1197586	Dus dat is er wel eentje waar je rekening mee moet houden.
1197686	1198848	Camouflage rugzak?
1198868	1200250	Oh, ik zag hem niet eens, joh.
1200270	1200470	Godver.
1200490	1201872	Je bent wel facking goed gecamoufleerd.
1203353	1210584	Lille motherfucker Nee, ik ben zwaar onder de indruk van deze jongeman Ik hoop niet dat ze ooit onze moedert gaan pakken Hoe begint die nou eigenlijk?
1210604	1225547	Hallo boys Hallo boys Hallo boys Ik weet niet wie die bankbar probeert te maken, maar die mensen die scheiden wel eens even kleur in de broek nu, denk ik Broer, die moet niet denken dat je stoel bent, G Nee, ja, eh... Kunnen we hier nog een racistische grap over maken?
1225628	1226811	Zie je deze canoe?
1226851	1229156	Deze canoe ga ik in je kankermoeder steken.
1229176	1230199	Door je kankerkil.
1230259	1232003	Ik vond het een beetje tegemaakt.
1232023	1234709	Ik zou de volgende keer iets rustiger zijn in je presentatie.
1234729	1237175	Dan komt het misschien wat indrukwekkender over.
1237195	1237976	Twee reten.
1237996	1240803	Little Ice Tea, dat is wel echt ver uit de lekkerste.
1240883	1242186	Vier reten voor de Little Ice Tea.
1242875	1246041	Kijk, kijk, als die gewoon doorloopt dan is er echt helemaal niks in de hand.
1246061	1248206	Dit is een spelling natie in het echte leven.
1248226	1248867	Ja precies.
1248887	1253637	Als je op de fiets zit en je kan zo er langs dan ga je toch ook niet remmen, dan fiets je toch gewoon door, kom op.
1253657	1255901	Nee, ik stop altijd voor rood.
1255921	1256502	Ja, echt serieus?
1256522	1257284	Ja, precies.
1257304	1263837	Maar mijn punt is dus, het kan gewoon, het is niet netjes van die gast, maar het past gewoon.
1264002	1289655	en dan heb ik zoiets van dat is echt een heel raar basis voor verkeersgedrag nee maar het past gewoon en voor seks ik geef de wielrenner volledig gelijk al die fucking jankende voetgangers vier reten voor die wielrenners vier reten voor die voetganger die volledig gelijk heeft album en ik ben ook gewoon weer gewoon heel fris en fruitig ik zeg tot morgen ik vind het vooral gewoon flauwe kut actie
1289770	1301451	hoezo, het is toch grappig, iedereen heeft altijd die kaasstengels die nooit gegeten worden en nu is er eindelijk iemand die ze op eet deze stond dus op één, terwijl ik vind het gewoon een irritante kutactie hij roept nog net iets, haha prank tegen hoenberto dan
1302173	1320233	ja absoluut, ik vind het ook jammer dat er niet gewoon een security gast gewoon slaamt dat die zo naar voren loopt en dan vlak voordat die zijn hand uitstekt dat zo'n body slam wordt met zo'n gorilla mensen die dat zien, die zitten ook echt tijd voor oooohh sorry not a fucking casting oh godverdomme jezus man nee het is tijd voor oorlog
1321124	1329841	ja, dat is gewoon de boel weer een beetje te levelen, dat we dit niet meer opeenzetten omdat dit dan leuk zou zijn ofzo, nee.
1329901	1334290	Basenstengel, de topreageurzo is een matige fucking woordgrap.
1334310	1335572	Hou hiermee op!
1335772	1361509	ga weg van mijn dumpert, ja, wat een baas ding vijf reten voor wat Van Leeuwen zojuist deed ik ben wel echt een beetje teleurgesteld dat jullie dit gewoon naar de plek 1 hebben gestemd met kudo's ik geef min 1 kudo, min reet, min een reet oh ja wat ik trouwens ook nog wilde zetten ja dat zat ik ook net aan te denken dumpertreten bij werkplek als hem oproep als hem oproep ja
1362451	1374269	Fuck it, als jij een vet bedrijf hebt, waar dan ook de wereld, of in Nederland, mail ons even op dfjw.dumpert.nl en dan kijken wij of wij zin hebben om langs te komen.
1374289	1380078	Gewoon een dagje kwit van Leeuwen, cameraman Nick, Milan bij jou op de werkvloer, toch vet?
1380118	1382542	Precies, mail ons.
1382562	1383403	Ja leuk, doei!
1383444	1383784	Doei!
