start	end	text
364421	365242	Yes!
365262	372651	Ik moet zeggen, ik hou van Thijs eten, maar ik ken ook Thijs voedsel dat gewoon beter zou smaken na dat er een kind overheen gepist heeft.
377103	381929	Deze jongen van drie kan gewoon beter pissen dan ik.
381949	383951	Het is wel echt een goede straal met zeiken.
383991	386594	Het is wel echt een goede straal met pis.
386614	388637	Dat vind ik echt goed gedaan van die jongen.
388697	389498	Vijf reten.
389538	394123	Ik vind dat het sociaal geaccepteerd moet worden dat als je eten niet lekker is, je er gewoon in mag pissen.
394143	394524	Toch?
394564	400170	Ja, vijf reten.
400230	403655	Dit is toch niet de manier hoe je een vrouw in bed krijgt?
403675	405777	Nou, in het Westland.
406533	419108	dan kan je gewoon zo voor de kast gaan staan van hey vuile kut hoor wil je neuken blijkbaar was deze vrouw dus niet eens Nederlands het was een Duitse
419729	421231	die verstaat er dus geen reet van.
421271	426599	Dus dat het al kansloos is om zo te doen, dat is één, maar dan ook nog tegen iemand die dat niet eens verstaat.
426619	427561	Het is gewoon pure lafheid.
427581	434711	Nee, als zij dat had verstaan, en ze had gewoon de familie gebeld ofzo, of de vrienden, dan had er nog wat kunnen gebeuren.
434731	436234	Maar ze verstaat het niet eens.
436254	438497	Ik hoor in je ogen spuiten, sperma.
438477	440340	Ik vind het mooi dat hij zichzelf verduidelijkt.
440360	443926	Ik wil in je oog spuiten en dat hij dan... met sperma?
443946	444727	Sperma.
444787	452820	Ja, dan moet hij eigenlijk wel net iets specifieker zijn, want nou wil ik dan toch als, weet je wel, als... Maar wil hij met zijn eigen sperma of wil hij met iemand anders een sperma in haar oog spuiten?
452840	453421	En welk oog?
453441	455104	Het linker oog, het rechter oog?
455164	457107	Of gewoon willekeurig welk oog?
457127	457748	Hoeveel?
457788	458470	Hoeveel?
458490	461194	In je armo wilt je kont vingen hè, Chinese kutslet.
461174	478660	wacht, we hebben gehad, ik wil mijn loempia in je kankenkut steken ik wil mijn grote loempia in je kut steken ik wil sperma in je ogen spuiten en dan komt ineens en Arma wil je voet likken Arma wil je voeten likken ik kan zeggen wat je wil, maar ik zou eigenlijk ook best wel eens een keer een loempia in zijn kont willen vingeren
480479	481440	Drie reten.
481460	485967	Dat ze echt niet verder komen dan kontvingeren, loempia in je kont en sperma in je oog.
486027	488770	Jezus Christ, verzin is wat.
488991	494438	Gooi er een paar baby's in, een paar dieren, bejaarden.
494498	495500	Doe wat, weet je wel.
495540	497302	Niet alleen maar kontvingeren.
497382	498143	Eén reet.
498163	501408	Ik bedoel, kontvingeren is op een gegeven moment gewoon niet zo leuk meer.
501428	503010	Nou, praat even voor jezelf.
507631	524876	Maar ja, het is wel lastig om hier grappen over te maken, want het is heel veel goed Ja, een grap zou kunnen zijn, nou ja, ik zou die kinderen ook uit die auto trekken, totdat ik die velgen zag Ja, weet je wel, maar kijk, het punt is gewoon, er zit niet zoveel humor in afvikkende kinderen Je kan die man toch alleen maar complimenten geven?
524936	534330	Ja, tuurlijk, nee, maar laten we je, die man, Vincent is een held Dit is wel een van de zeldzame momenten dat we geen grapjes kunnen maken over dat het leuker was geweest als het fout had gegaan
535576	537519	Nee, laten we simpel zijn, laten we gewoon weten.
537539	539002	Ik vind het toch een grappig idee, sorry.
539022	541606	Kinderen die gered worden van een vlammenzee.
541626	542948	Tuurlijk, altijd twee reten.
542988	543930	Vijf, vijf reten.
543990	545212	Altijd vijf reten.
545232	548257	Ja, nee, ik vind het echt walgelijke feel-good bagger.
548297	549219	Godverdamme.
549379	554027	Eén reet.
554047	554768	In de box.
554788	557333	Maar ze doet net alsof ze iets heel bijzonders doet.
557353	561099	Maar dit is wat tienjarige jongens in Amerika de hele dag overal doen.
561119	561820	Weet je wel?
567841	579696	haar armen zijn gewoon gespierder dan mijn rukarm ik kijk graag naar vrouwen die goed zijn met ballen maar hij kan er ook gewoon achter komen, hè?
580237	583140	zit jij nu serieus die bal te volgen in plaats van naar de reet te kijken?
583160	596397	ja, maar ik zag hem er gewoon achter gaan hij kijkt serieus niet naar de kont dit is waar mijn moeite mee hebben als mannen van die zelfverzekerde vrouwen die gewoon zeggen... praat even voor jezelf ik ben het beste ik vind het awesome, ik heb geen moeite met haar, ik ben niet door haar geïntimideerd
596782	599869	Ik ben ook de eerste die zal toegeven dat zij dit beter kan dan ik.
599909	605240	Vijf reten voor deze mooie, zelfverzekerde, sterke vrouw die ook nog eens goed met een bal kan gooien.
605300	606443	Raak, alle keren.
606483	607445	Aandacht, hoer.
607485	612376	Vijf reten.
612396	616765	Het topreducer van Twister Nederland zegt plusje voor de leraar Duits.
618331	619052	Ja, vind ik ook.
619092	623956	Ik ga nu even een aantal comments achter elkaar voorlezen om even aan te geven wat er nou mis is met de comments.
623996	627920	Ik ga even de reageurdersnamen niet noemen want jullie moeten je hier ook gewoon voor schamen, dus goed.
627960	629541	Ja hallo meneer Heydrich.
629581	631383	Weer lekker op tijd zoals gewend.
631423	632544	Snelle koep van leven?
632584	633765	Vanavond een kwartet.
633785	634826	De groeten uit Rotterdam.
634846	636568	Kut, wij vergeven dat het te laat is.
636608	638109	Zit er nog een leuke leraar in het midden?
638129	638669	Plus 1.
638710	639771	Jop valt op mannen.
639791	641292	Volgende keer?
641372	643274	Zeker met de vrouw van tekenles.
643334	644475	Vier en een halve reet.
644515	646937	Oh my god, ik ben vroeg snel reageren.
648655	651880	Dit zijn dus comments waar je comments uit moet halen voor de reageurdersronde.
651920	653382	Shakespeare Bippet in zijn graf.
653402	654864	Ja, maar dit is gewoon niet oké.
654944	668324	Jeff VTN schrijft... Wat je als goede presentator moet doen, is als je op een gegeven moment merkt dat er iemand bij je zit met een hoop talent, een hoop creatief vermogen, die moet je loslaten in de weiland.
668344	669486	Die moet je laten spelen.
670788	677177	Ben ik de enige die deze vier lekkere mannen naakt onherkenbaar met een stijve wil zien, zodat ik kan raden welke pik bij wie hoort?
678119	679861	Ik vind dat op zich wel spannend.
679881	681242	Jij zou dat wel even doen.
681322	683424	Anne Frank, 1945.
683485	687188	Laat kwitten.
687208	688630	Applausje voor je naam.
688730	690392	Anne Frank, 1945.
690412	691293	Toen was ze ook dood.
691313	692534	Laat kwitten en volledig maar zitten.
692574	695016	Tom en Yannick zijn chillere presentatoren.
695237	697239	Het zou dus tegen Anne Frank moeten zeggen, laat maar zitten.
697299	702304	Stiekem toch een meisje schrijft, ligt het aan mij of wordt dumpertreten steeds homoseksueeler?
703837	704658	dat ligt in je haring.
704678	733523	Nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee, nee,
733503	734865	Maar het is goede kritiek.
734885	736727	Hoe lang is een goede dumpert reten?
736787	738670	Nou, oké, fuck it.
738870	740632	Het zijn gewoon slechte comments.
740672	741854	Helaas.
741874	742555	Weet je wel.
742575	745258	Jullie kunnen wel op ons zitten zeiken, maar kijk eens naar jezelf.
745278	757875	Maar wel goed geprobeerd.
759537	760358	Goed hack.
760378	761940	Je kan zeggen wat je wilt, maar dat is een goed hack.
762916	766945	Dit filmpje krijgt voor mij nu drie reten, want kinderen met pijn altijd lachen.
766965	769751	Maar zo'n vijf reten krijg je als iemand er een remix mee maakt.
769771	774141	Dus dat je zo'n... Maar dan met zijn hoofd, dat lijkt me echt fantastisch.
779842	801023	je verwacht echt niet dat hij ineens fucking soepel gaat zitten dat hij überhaupt talent heeft voor iets als hij in de McDonalds zegt zal ik even je kont beffen dan geloof ik hem wel weet je wel dan denk ik van ja nou oké ik zie deze gast dit ook echt uren oefenen thuis voor de spiegel met een keiharde erectie
801340	829879	ja fantastisch goed gedaan gewoon leuk dat je ook iets hebt om op terug te vallen als je hbo pleiding niet helemaal uitpakt zoals je wil jongeman als je dit een keer een hele dumpert reten uitzending lang zou willen doen hier op het plek van de tv vijf reten voor jou vijf reten voor die gast, minne een voor de kanker, minne een voor het gegriegel, drie reten totaal
830315	839700	dit was dumpert reten 75 met Johnny en ik we gaan nu gewoon opstaan en weglopen doei jongens tot volgende week beschermen ja ik ga pissen doei
