start	end	text
339804	342309	En ik vind dat gewoon jij eigenlijk gewoon een beetje een zurpiet bent.
342329	347440	Vloggersijnston vraagt, ben ik de enige die Kwebbelkop op Ali B vindt lijken?
347808	350697	Ja, dat had nog niemand gedacht.
350737	355451	Bladblazer123 schrijft kwit neukt alle autistische reageerders de moeder.
355592	357036	Ja, met mijn reetjes.
357056	361851	Ik vond het vooral mooi dat er nog steeds een aantal reageerders waren die dachten dat ik het per ongeluk deed.
363704	367796	Prostaatvanaat schrijft... Goeie naam.
367816	375378	Quid blijft wel beweren dat pranks kut zijn, dat zijn ze ook, maar toch blijft hij ons steeds pranken met zijn vingers die niet matchen bij de ratings.
375418	378928	Gefeliciteerd Quid, je bent een pranker.
378908	395938	hij maakt zijn naam waar, ik vond zijn naam grappig en zijn comment is ijzersterk ik kan niet anders zeggen dan kwit honderd kwagga, wel mooi dat hij zich zo goed heeft voorbereid, tenminste iemand die dit werk serie... WTF is dit voor zin?
397066	398207	100 Quagga schrijft.
398247	400630	Wel mooi dat hij zich zo goed heeft voorbereid.
400690	404354	Tenminste neemt iemand dit serieus als werk.
404374	404774	Wat dan?
404815	405896	Karel de Vierde schrijft.
405916	406797	Beste René en Quid.
406817	409700	Hier een reageursel vanuit mijn donkere rugbunkert.
409740	412403	Ik ben hard aan het tellen dus jullie moeten nog even geduld hebben.
412423	416768	Zoals ik in mijn comment toeter tijd heb aangegeven, zou ik graag in dumpertreten 100 willen komen.
416808	419130	Dan kunnen we een mega grote telling onthullen.
419150	421373	Met toeters, bellen, taart en strippers.
421433	422694	Regen jullie het bier?
422714	423775	Ik denk het liefst hertog Jan.
423795	424696	Ik ben heel benieuwd.
425177	426178	Nee, tuurlijk.
426445	435225	dit gaan we regelen en hoe zou jij dan een vagina uitbeelden?
435245	436408	zo?
436428	439715	ja, oké dat is een hele haarige vagina, zie je dat?
439735	441720	ja, ja, ja, ja kan nog een stuk aardiger
441700	445184	schimmel, lagerstreep, zwanus, schrijf, is kwitachtelijk ofzo?
445284	447687	U keert je basisschoolrekening, zou je geen kwaad doen?
447747	449089	Westlandse bosmolrol.
449129	466030	Drie dagen na de publicatie van Dumpert reten, terwijl er al heel veel reengruzen zijn, ja, leuk kwit, dat geintje met die kutprank met die vingers, is hij nog, aaah, je vingers, je bent stom, weet je?
466050	469214	Wat is dat nou?
469234	469294	Zo.
469865	487131	na dit filmpje mag je gewoon geen snapchatfilters meer gebruiken zonder dat je zegt zo, zo hé zo mooi als je oud bent, erg hè
487752	489878	Wat is dat nou weer voor afsluiter?
489918	491061	What the fuck?
491081	494451	Hij maakt gewoon een heel leuk filmpje en nu wil ik dood.
494491	496777	Lekker gekke bed wel, eentje delta.
496837	500327	Als zo zie je eruit als je oud wordt, erg hè, einde.
501202	506127	Ja, in mijn fantasie is ze nu dus gewoon overleden omdat ze gewoon uit dat huis de straat opgesprongen is.
506147	508870	En omdat jij een best wel morbide fantasie hebt.
508930	513455	Ondanks het feit dat deze oma vermoedelijk dood is, vijf reten voor de vrolijkheid van oma.
513495	518740	Iedereen die boven de 12 jaar nog steeds die Snapchat filters gebruikt, die moet gewoon kapot.
518900	524146	Één reet.
524166	525127	Is die een beetje panna?
525307	526568	Hij is een beetje panna ja.
528202	533231	Die man heeft minstens nog plezier in het leven, die ziet een glaskontainer en denkt ik ga een James Bond scene na doen.
533251	534293	Dat is toch fantastisch?
534353	536677	Nederlanders kunnen niet acteren, behalve deze man.
536758	537960	Vier reten.
537980	542227	Handjes bij elkaar.
542268	543490	Lieve hamster.
543510	544532	Laat hem maar gewoon lopen.
544972	546936	Niet je handjes dicht doen.
551455	577260	dit wordt zo'n leuk filmpje op z'n bruiloft les geleerd, vijf reten tussen alle baby en peuter en kinderspam op facebook vind ik dit nou eens een origineel concept vier reten dit was dumpert reten 55 live vanuit het strand maar dan om die mand in schaven zanden tot volgende week mazzel
