start	end	text
205279	213593	Een dashcam.
213613	214053	Wat een wauwverkijker.
214073	214414	Waarom eigenlijk?
215677	218020	Er zit een filosoof naast in de auto, dat is mooi.
218040	219121	Waarom eigenlijk?
219161	224608	Waarom moet je zo snel inhalen en... Papa gaat zelf al te snel.
224628	225529	Is dat Maxima?
225549	225849	Ja.
225869	227812	En dan remt hij hier af.
227832	230996	Geen nutteloos.
231016	231236	Wat zeg je?
231256	234980	Jo, ga toch weg.
235000	236062	Ik ben van Mafketel.
236082	239506	Het is wel te gek om een gast met een mes uit de auto te stappen.
239546	241188	Mafketel.
241208	242710	Ik ben van Mafketel.
242730	243451	Oh, fucking hell.
243471	245413	Ik word in-tussen aangerand, jongen.
245917	248080	Hey, er is wel consent hè, dit.
248121	251386	Nutteloos.
251406	252688	Jo, ga toch weg.
252708	255072	Ik ben gewoon gelijk benieuwd naar de psychologie van deze meneer.
255112	256794	Dus hij heeft blijkbaar facking veel haast.
257235	260660	Maar wel de tijd nemen of even een goed... Om iemand met de dood te bedrijven.
260680	261702	Even iemand met de dood te bedrijven.
261722	263084	Daar maak je altijd even tijd en ruimte voor.
263104	267992	Een momentje voor jezelf.
268012	268914	Mag ik even die pruif?
268934	271097	Sylvana heeft helaas corona.
272275	274058	Hij heeft hem wel flink afgesneden.
274819	275060	Drie, reten.
275080	276562	Ja, wat moeten we hiervan vinden, hè?
276602	277424	Ik weet niet.
277444	283494	Soms is het ook goed om geen mening te hebben.
283554	288623	Drie, reten.
288643	290887	Ik kijk dumpert reten als ik eet.
290947	291327	Echt?
291447	291508	Ja.
291528	292710	Dus echt heel onverstandig.
292730	294132	En dan stop ik vrij vaak met eten.
296069	297992	Houd je ook van spaghetti, Melissa?
298213	300616	Heerlijk, maar dit soort spaghetti sla ik niet voor over.
300637	303842	Je hebt nooit totdat er een puisje explodeert.
303882	305404	Nee, eigenlijk niet.
305424	305925	Eigenlijk niet.
305945	309792	Ik vraag het wel eens van, moet ik hem uitknijpen.
309812	310753	Maar wat doe jij niet?
310773	314199	Wat ik niet doe, ja, z-pillen zetten.
314219	315761	Nou, daar heb ik gelukkig ook geen behoefte aan.
315781	320389	Je krijgt er wel eens rare verzoeken van klanten die dan zeggen, oh, een mooie jonge meid die aan me zit.
321213	322716	Wat doe je dan?
322736	323277	Dan sta ik die mensen over.
323297	325582	Dan zeg ik altijd nee, vriendelijk bedankt.
325602	327105	Vraag ook weleens, doe je erotische massages?
327126	328769	Dan zeg ik ook nee, liever niet.
328809	329952	En ik hoor het u al denken.
329992	330613	Is ze er single?
330633	331194	Wat is ze mooi?
331214	331996	Ik wil een happy end.
332016	333239	Wat is ze goed met haar handen?
333259	334441	Ik ben manisch depressief.
334461	335543	Kom ze mijn pik masseren?
335604	337447	Nee!
337488	338209	Bij jou niet!
339893	341295	heb jij veel pukkels?
341315	369293	ik heb deze twaalfjarige huid ik smeerde vroeger mijn hele gezicht vol met van die eh... klerassiel en eh... peroxyde gel en weet ik veel wat voor shit allemaal het verklaart zoveel man in belgië beschermt het vlaams naam is jef k. elbers ik heb gezegd abbonant en deur salut dat was in frans ze begrijpen het niet dus die guy die zo uit de kamer gaat
370505	376278	U raakt mij niet aan, u raakt mij niet aan, u raakt mij niet aan.
376298	384536	Dit is geen vandalisme, dit is verdediging uit het Vlaamse karakter.
384616	388024	U krijgt van mij gratis een volle
388004	401895	stop making stupid people famous zegt gast van lingo die voor derde keer maar dumpert reten zit als ik in belgië zou wonen zou ik echt sowieso frans praten en geen nederland zonder pauper boeren taal of dat zeg
403175	405938	Ik hou van jou, jute.
405958	413767	Wel, ik wil niet dat het hier ook maar begint, want het begint met één vinger te geven.
413827	418592	En uiteindelijk, ze pakken uw arm, ze pakken uw hele, eh, lijf.
418633	422977	Iemand die een speech houdt in de discantsupermarkt, terwijl die een DE-stelage omgeflikkerd heeft.
423017	427603	Ja, nu gaan wij niet... Oh, mag ik de Sylvana praten?
427623	429985	Misschien zacht ze het als een opdracht.
430005	431427	Douwe, Egbert.
431761	452233	Ik moet zeggen, ik ben dus wel in België geweest de afgelopen twee jaar en als ze echt snel gaan praten dan begrijp je er geen reet van Net als in spijkenissen Leuk dat Ella Vogelaar ook weer een baan heeft, vier reten
452888	454911	En dit is een politiek grapje, Wilco.
454931	455813	Graag erin laten.
455933	460120	Wilco is heel goed met edits, alleen hij heeft verder geen algemene ontwikkeling.
460140	461462	Dus dat is wel eens jammer.
461522	464107	Ik ben het beu.
464127	468274	Het licht begint wel langzaam aan... Nee, je moet eigenlijk niet met je nek om.
468294	470457	Ik ga wel luisteren naar de filmpjes.
470477	473021	Dit is echt niet best.
473042	476768	Die hebben ze gewoon helemaal vanaf het hoofdgebouw naar de 300-serie gesleept.
476788	478170	De volgende is minder leuk.
479197	487992	is dat de volledige kachel van de muur af is getrokken nou jo, boeien, twee boutjes ga dan niet buiten staan een beetje
491802	494646	Het is echt fifty-fifty water, fifty-fifty bier.
494666	495428	Echt niet best.
495448	497631	Maar heb je wel zo'n huis zo erg achtergelaten aan feesten?
497651	499694	Ik heb vroeger mijn eigen huis wel zo erg achtergelaten.
499714	501817	Ik woonde in een penthouse met drie gasten.
501877	505823	Maar wij gaven feesten echt voor 100 man ofzo met strippers, politie aan de deur.
505843	508387	Ik kwam de ochtend boven en er zat zo'n laag bier.
508407	509429	Die zit er zoveel verwarring in.
509449	510811	Strippers, politie aan de deur.
510831	511993	Woeh, de strippers zijn er!
512033	513415	En dan kom je gewoon ophalen.
513475	519164	En dan had een vrouw, Sophie, kutwijf, in mijn gordijnen gekotst.
519224	520746	En toen net gedaan alsof zij het niet was.
520726	523190	Nou, het klinkt als een hit van Snolle Bollekes.
523210	526034	Sofie zegt zo, wij verdienen goed.
526054	532865	Snolle zou ook eens wat nummers moeten maken over de andere kant van feesten.
532885	535048	Ja precies.
535068	541778	We feesten door tot zaterdags, later ochtends maak ik schoon.
541819	546025	Maar dit is allemaal wel schoonmaakbaar, maar...
549397	568958	jeetje het is dus een bedrijfsfeest geweest nou dat is uitermate gezellig geweest maar dat bedrijf dat die zijn hem gewoon gepeerd en die proberen nu natuurlijk uit de publiciteit te blijven maar wij hebben ze gevonden kan andries niet even bellen je was zo ook heel vado wie is deze meid
571334	574397	Hallo, goedemiddag, ik spreek met Anders Toenroe.
574457	577660	Ik ben benieuwd of jullie vacatures hebben voor alles, eigenlijk.
577680	582645	Ik ben vooral geïnteresseerd naar jullie vrije tijdsbesteding, naar de buitenbedrijfsactiviteiten.
582665	590974	Want ik begrijp dat jullie leuke feesten geven en evenementen, klopt dat?
590994	592736	Ah, u bent een journalist die komt verhaal halen, dan gaat het wel goed.
592756	593496	Ik kan er vrij weinig over vertellen.
593516	594017	Ja, weet u het niet meer.
594037	594337	Ik was er niet.
594357	595799	Wat zegt u?
595819	596119	Ik was er niet.
596139	596539	Oh, vervelend!
596559	600143	Vindt u het vervelend dat er een appgroep is zonder u, waar blijkbaar de leuke mensen in zitten?
605033	607816	Ja, zeker, Andries Toenroer is dat.
607836	607996	Andries?
608017	612001	Andries Toenroer, feestetandriestoenroer.nl Bedankt voor het bellen!
612021	612742	Hetzelfde!
615766	617728	Dit is echt niet best.
617808	619710	Ik zou even helemaal plakken aan dit met je hoofd.
619750	621112	Volgende is minder leuk.
621152	629061	Is het niet gewoon inderdaad onderdeel van de... weet je wel, dat je gewoon, als je het hele park afvuurt, dat je dan één huis mag slopen?
629081	630323	Ik zou het wel ver vinden op zich.
630343	631104	Als je het hele park afvuurt?
631124	631444	Ja.
631544	632645	Oh!
632685	634888	Oh, maar dat is best wel netjes, toch?
636218	653317	wat gebeurt er melissa?
653617	664248	hij werkt met een pin zat, gefreumeld en dan schroeft hij iets eruit ofzo jesus christ je bent oké?
664268	665770	een pin, het is meer een p
665952	667134	Uit.
667174	673361	Want de tapinen gingen dus uit.
673742	677587	In plaats van de in.
677607	681752	Volg hem op Instagram.
681792	683835	En dan komt daar een heel ander vrouwtje.
683855	688120	Dat is helemaal niet Rutte.
688180	689742	Hij is klaar met zijn shit.
689762	691445	Hij heeft al vier keer iets verneukt.
691485	693327	Vier staatsbezoeken op een rij.
694437	696402	De premier van Duitsland!
696422	698428	Jeffrey, fuck you!
699671	703702	Aan de andere kant, heel veel mensen hebben ook last van blackouts op cruciale momenten.
703742	705406	Is dit een racistische grap, René?
705426	706830	Nee, niet eens.
706850	708615	Maar dan maakt het wel leuker.
724458	728102	he?
728162	734470	gaat ie nou eerst checken bij degene die nog in de auto zit?
734570	745723	m'n keukenrol, m'n keukenrol dit is vet dat je je kind kwijt bent ik denk dat die jongen wel een massage kan gebruiken of een gordel
749821	753294	Heb je weleens gehad dat je iemand lag te lanceren en dat er van hartverlanging kwam?
753314	754519	Oh nee, nee, nee, gelukkig niet.
754539	757751	Maar ik heb weleens een keer gehad dat iemand heel erg ging schudden en dat ze daar nog heel erg ging heulen.
757771	759176	En dat was wel heel mooi.
759196	761063	Dus dat mag jij ook Renée.
764637	791421	door middel van massage enzo kom je toch emoties naar boven dus de resten dat gaat heel erg in je nek zitten en als ik daar dan masseer dan kan het ook wel eens zijn dat mensen denken ik heb nog om te spannen vies schrufte gaan lopen later kan ook, kan ook als je dan hier zo masseert inderdaad en je gaat een beetje hard drukken gooi het wilker dat we in de edit, aha oké Carmen save video save video this is going to go grave on dumpert
794152	797337	Kijk hoe verveeld dit kind is, jongen.
797357	798940	Ik ben weer aangereden, fuck.
798960	801063	Als je zot bent, mag ik het zeggen, hè?
801083	815167	Oh, nee, ik vind het wel... Ik vind het fijn dat jij het fijn vindt.
815187	815367	Kom maar.
827648	835783	Zo!
835803	836324	Waar sta ik nou?
836344	839450	I'm sorry officer.
839470	844540	Dat is toch heel goed, hij biedt gewoon gelijk zijn verontschuldigingen aan.
844560	846884	Je staat ineens een meneer daar op die vuilniszak.
846944	848307	Zo'n dinglet.
861635	862717	Oké Melissa.
862938	865362	Nou, dankjewel voor het liggen.
865402	866865	Ik ben super relaxed.
866945	867326	Fijn.
867366	869751	Gek genoeg.
869831	877987	En eh, nou, je wordt gebeld.
878007	880211	Ja, horny Hendrik 2.
880291	881734	Ik heet ook Hendrik.
881754	881854	Echt?
882577	884359	Ja, volgens mij wel, ja.
884379	886442	Nou, ik zat er even... Heerlijk nou, Henrik of Hendrik.
886462	887523	Maar volgens mij de Hendrik, ja.
887543	889646	Ik wil me vragen dat je je eigen naam niet weet.
889666	890226	Ja, dat is toch apart.
890246	891428	Ook als je tweede naam, dat snap ik.
891448	893270	Hoe vaak noem jij je tweede naam?
893290	893490	Heel vaak.
893510	894872	Vind mijn vriendin geil.
894892	896274	Renée wordt met de aflevering Woker.
896294	899037	Zal er niet raar van opkijken als hij volgend jaar transgender is?
899057	901060	En ook meteen de lelijkste vrouw van Nederland.
901080	903543	Ik denk dat ik serieus best een mooie vrouw zou zijn.
903563	906346	Koning Hendry schrijft... Oh, niet zo stom, sorry.
906366	909490	En erboven je navel aanraken.
909510	911092	Hoezo is die stom?
911112	911993	Ja, nou kijk, omdat je dan zo doet en dan...
911973	917865	vijf, vijf, vijf, vijf
919094	921757	Dat dumpstad is niet van jullie, is natuurlijk helemaal dikke prima.
921777	927044	Maar wellicht is het een idee om nog eens wat functionaliteit aan de huidige dumpert website toe te voegen.
927084	932391	Los van zelf pijperij is het gewoon fijn als je nog even kan zien of mensen hebben gereageerd op jou.
932431	935414	Kan zoiets ingebouwd worden of wordt dat te sociaal?
935454	937898	Dit komt eraan, gratis en voor niks.
937938	941422	Slechts één prierols in geen tien zoals met Talpa en YouTube.
941442	942784	Zet je adblocker uit.
942824	944165	Hoe moet ik anders betaald worden?
944205	945507	Zij krijgen niks.
945487	972152	echt niks ik eis de zussen leiders in dumpert reten zo niet dreig ik er graag mee om van mijn zolder te komen maar we nodigen echt Philippe uit, Philippe Geubels en Herman en Jérôme en al die Belgen gewoon alleen maar om die leiders in de studio te leiden ja, maar die komen nog steeds niet Wilko op volle toerenlekkerheid het Createx is weer terug nog niet, maar binnenkort wel René en ik gaan lekker Createx maken en het onderwerp voor volgende Createx is supermarkt Createx is waarschijnlijk nog terug in 14 oktober
973921	975224	Wauw, dat geloof ik echt.
975364	980735	Applausje, applausje voor Joco.
980755	980855	Joco!
980875	980935	Ja!
980955	981256	Voor de editor.
981276	983080	Bedankt voor het redden van de eerste helft van de show.
983140	983801	Graag gedaan.
983821	984322	En dan gaan we nu door.
984342	986907	Edit mijn erectie er maar uit.
986947	988330	Welke erectie?
988390	991016	Asiatische erectie, zie ik niet.
991036	994663	Die T-Gol, die laatste die je hebt gelegd, qua slagdraaier.
1000600	1003303	gast.
1003323	1005806	Het is een vierkant.
1005826	1006847	Zie je dat het beter is?
1006867	1012953	Nee, nog kwastslag.
1012973	1014154	Daar is ie.
1014174	1015195	Ik zou het ook doen.
1015215	1017298	Je doet gewoon wat je opgedragen wordt, toch?
1017318	1019140	Ja, maar daar ben je toch stagiair voor.
1019280	1021402	Dat is gewoon je functie, om gewoon het beste te worden.
1021482	1022223	Ook.
1022243	1024565	En om gewoon uit te voeren wat er tegen je gezegd wordt.
1024605	1026307	Blij dat jij in deze tijd leeft en niet in 40, 45.
1026327	1028970	Wauw, kwastslag draaien.
1032140	1046622	het is een dertig, dertig, dertig, dertig, dertig, dertig, dertig, dertig, dertig
1049183	1052688	Volgens mij heb ik een te harde swing gedaan bij golf.
1052729	1057496	En ik heb echt weken zo dat ik dacht van... Gebaseerd raken bij fucking golf.
1057556	1060961	Of ik heb een tumor in m'n longen en ik ben over een jaar dood.
1061001	1062884	Of het is gewoon een spiertje wat een beetje verrekt is of zo.
1062904	1064547	Het klinkt wel echt als een verrekt spier inderdaad.
1064567	1068834	Maar had je even anders moeten liggen, had ik het ook al kunnen doen.
1068854	1075444	Maar nee, specifiek als ik naar voren ging, had ik hier zoiets... Zelfs dat ik mijn moeder ging laten voelen.
1075559	1088511	ja, want ik heb dus ook, mijn ribben zijn niet symmetrisch wat ben je toch wint, je bent zo'n blanke man mam, ik ben geblesseerd gejaagd met golf bedoel je moet kusje opgeven nee maar serieus, pak hem, pak hem, pak hem wil je het even voelen?
1088531	1093235	nee ik ben wel verpleegkundige geweest, ik kan het best even voelen waar zit de pijn?
1093255	1104385	nee, er zit geen pijn meer alleen je moet even voelen hoe asymmetrisch ik ben dan heb ik een boodschap voor onze luisteraars kijkers wow, dat is echt, wow, what the fuck het geeft niet als je niet symmetrisch bent
1104905	1111472	maar ik was hier echt wel een beetje door flabbergast ik dacht van oh, mijn ribbenkast is aan het inkakken en ik ga dood nee, dat is gewoon raar
1115789	1124260	Hij trekt ook gewoon die stokken rond vandaan, of niet?
1124280	1125742	Nee, jij loopt het uit.
1125802	1128786	En ik ben daar getuige van.
1128806	1131590	Vieze, smerige kerel dat je bent.
1131750	1132931	Ja, staat op de film.
1132951	1136756	Ik heb jou gefilmd.
1136776	1138499	Ik ben relatief verwart.
1138519	1140061	Ja, contact.
1140101	1142924	Die meme nog relevant, van het vliegen dat... Doe maar, doe maar maken.
1143605	1144326	Dans Ake, dans.
1144346	1145588	Ben je bitch niet?
1145608	1145728	Jawel.
1154483	1170332	vieze, smerige kerel dat je bent vieze, smerige kerel dat is die vrouw die... Francisca nee, het is die vrouw op die fiets ben je een grote, smerige, runback, dichthouder, zwaartje op je kop het is toch ook gewoon respect voor die fiets toch dat die gewoon zo'n dikke, vette, koel gewoon houdt what the fuck
1185247	1188392	Waren dat zijn oortjes of zijn tanden?
1188412	1201412	Nee, ik hoop zijn neus Dit krijg je als je zo'n koulo broccoli kapsel neemt Twee reten Ik kan ook niet veel zeggen, ik was echt zeker drie maanden of zo niet naar de kapper geweest Ik heb ook hier best wel lang haar vroeger Vroeger had je best lang haar toch?
1201452	1203174	Toen helemaal dumpertrete 1?
1203234	1208262	Ja, nee toen had ik een lesbische kapsel En het is een Vara-woordgrapje, wat kunnen we ervan maken?
1208362	1212148	Erbots van botsen
1212989	1214411	Volg me op Twitter.
1214431	1217036	Als je hem heel vaak op elkaar afspeelt is het ook grappig.
1217056	1223707	Vind je het ook een hele mooie vingerfuck van maken volgens mij.
1223727	1225991	Dan zeg ik, ik geef je vinger maar.
1226071	1228214	Zijn er, moet jij ruwen?
1228234	1229977	Wat is dit?
1230017	1235186	Wat is dit joh?
1235206	1237009	Ja, poep.
1237029	1237129	Poep?
1237149	1238271	Nee, wat is dit?
1239230	1253809	vooral dat keiharde gillen is heerlijk toch?
1253829	1267347	maar je ziet, dit gezin is zeer dysfunctioneel en we houden ervan hij misschien heeft het wel vaak gedaan maar hij zegt wel gelijk ja poep je voelt toch het verschil in temperatuur wel hoop je gewoon mooi dat je naar haar kijkt toch?
1268660	1276549	Als jij in een sinaasappel met Nutella steken binnen honderd, dan... Ik ben dus wel echt zetpiddig gezet bij mensen, want dat doe ik voor mijn werk, en dat... Ja, pomp.
1276569	1278371	Ja, vertel, maak af.
1278391	1284918	Ja, je voelt wel echt warmte, inderdaad.
1284938	1288061	Ik heb begrepen dat deze mensen een TikTok-account hebben.
1288081	1291305	Mensen met TikTok zijn echt kansloos.
1291325	1291445	Klopt.
1291465	1293267	Volg mij, ggggline.
1294512	1302852	Oh my god, is dit het?
1302872	1312875	Waarom is het nou geen leuke muziek op TikTok?
1312855	1332940	ik vind het niet grappig, ik vind het niet sexy en ik vind het niet auditief interessant, nul reten ik ben geilen van het filmpje met de kind met z'n vingeraan ik vind ook als je zulke grote borsten hebt
1333713	1335715	Dat is toch helemaal niet fijn.
1335755	1338338	Ook als het warm is, ga je heel erg zweten.
1338358	1341202	Je krijgt allemaal plekken en schimmels en zo onder je borstkast.
1341222	1343204	Je hebt op mijn nek gepraat of niet?
1343244	1345787	Je moet hele grote BH's kopen, die zijn heel duur.
1345827	1347249	Dat is niet waar.
1347269	1348390	Vertel.
1348430	1350653	Ik heb dus zelf nu anderhalve maand geen BH gedragen.
1350693	1351934	En ik hoor het u al denken.
1351954	1352535	Wat is je keuken?
1352555	1353296	Laat je titan zien.
1353316	1354517	Stuur selfie.
1354537	1355899	BDM, mijn moeder houdt niet van mij.
1355919	1356559	Ik heb ook titan.
1356579	1357400	Nee!
1357440	1361425	Maar het is een elasticiteit en alles van de borsten, daar wordt er echt beter van.
1361607	1363449	Dit geldt ook voor mannen en een zak.
1363489	1376767	Vier reten.
1376787	1381653	Oh, wat flauw dit.
1381673	1385278	Echt heel flauw.
1385358	1388282	Het moet al beter door ademen.
1388302	1389163	Wat flauw en geil.
1389183	1389724	Vijf reten.
1393231	1393992	Ja.
1394713	1400598	Leuk beeld van de BNNVARA Academy.
1400659	1408847	Drie reten.
1408867	1410909	Wat een kut, baby.
1410929	1412070	In de gaskamer ermee.
1412090	1413231	Nul reten.
1413291	1414653	Af en toe moeten we even zo'n kut grappen.
1414673	1418016	Soms weet je wel, tieten plus één, dikke billen, vijf reten.
1418036	1419057	Ah, gaskamers.
1419077	1419778	Drie reten.
1433680	1435925	Ja, het mag niet, maar hoe cares?
1435945	1437347	Weet je wel, iedereen weet toch wat er gaande is?
1437367	1439291	Ja, iedereen staat er netjes omheen, gezellig te filmen.
1439311	1441917	Ja, wat is het probleem?
1441937	1444923	Ik vind dat jullie veel filmpjes vandaag hebben, die gewoon een beetje niksig zijn.
1444943	1446025	Een beetje matig?
1446045	1446887	Oké, dit was er.
1446927	1447388	Het bestond.
1447428	1449792	Jullie zijn een beetje niksig.
1449812	1451115	Niemand volgt je op TikTok, nee?
1452648	1456611	Melissa, als mensen nou ook denken van, ik wil zo'n massage, wat moet ze dan doen?
1456711	1481693	Je kan me opzoeken op Instagram, de Mayen, ik heb ook Facebook Niet vies, niet vies doen, niet vies doen, jullie zijn geen Rolderpraat-kijkers En nee, ze doet geen HPN Ik heb het namelijk zelf ook gevraagd Ga maar naar In Theorie nu in de theaters Andriestoenroep.nl slash speellijstaf, check even op z'n Instagram, ga naar In Theorie, super grappig Ga jij laten masseren door Maya, ga meedoen met Createx Pluk de dag, pluk de dag Steek niet je vinger in de kont van je hond
1490414	1491178	vijf
