start	end	text
451859	468541	Marco Versato ook weer gevonden Wist je dat op Pornhub, dat er in de categorie 1, 2, 3 staat milf op 3?
468582	469563	En wat staat er op 1 dan?
469603	478575	Dat weet ik allemaal niet En dit weekend was ook alles met je schoonzus, nee, steve sister was ook gratis
481863	511127	dan doen we ook alles van, vijf reten ik maak mijn eigen video's
513554	528238	ik vind honden lief en fucking doggens nee mopshonden zouden niet eens moeten bestaan is dat een kipkorn kipkorn is toch wel met zo'n stokje nee dat was een kipknots heb jij een kipknot stuur dat even op ja nee nee
528674	529636	Ik zeg zo'n mooie woord.
529656	530117	Knots.
530137	530617	Knots.
530637	531218	Kitklot.
531239	531699	Knots.
531719	534464	Lekker, dan gaan nots knots.
534484	536808	Hé, ik stond daar bij Kraantje Papie, hè.
536848	538151	En ik stond daar zo.
538231	539112	En ik stond zo.
539132	540295	En er was zo'n meneer.
540315	542779	En die greep zo naar m'n telefoon toe.
542819	544422	En toen zei hij, wat dastooi, joh.
544442	546365	En toen ging je niks meer wegrennen.
546405	547187	Oerokfestival.
547207	548870	Ik heb hier ook nog een tijdje voor gepresenteerd.
548890	549611	Leuk, jongen.
549631	551855	Het is alweer de twintigste keer oerok.
551895	553618	Wow, je was toen gewoon hetzelfde als nu.
553598	559502	Ik ben een grubbracht mij mogen, maar man, wat is dit lekker?
559523	562153	Lekker speel hè, lekker lekker.
562174	563760	Dit is een verkapt compliment.
566812	568013	Kijk die pose!
568033	569595	Ja, ja, ja!
569635	575601	Nee, hier ben ik niet... Nee, maar hier vond ik het ook niet leuk.
575621	577604	Volgens mij was ik hier ook een beetje lam.
577624	579145	Met jouw telefoon?
579165	583130	Nee, omdat ik er snel achter kwam, dus toen ging je niet met mijn telefoon wegrennen.
583150	588716	Nou, als je met mijn telefoon was wegrennen, was ik er achteraan gerend.
588736	588876	En dan?
588896	589196	Naar de boem.
589256	589376	Zelfs.
589416	590838	Wordt er wel eens wat gestolen uit de stal?
590858	591458	Nee, nee, nog nooit.
591478	592920	Bij mij is er een dier gestolen.
595145	596787	Oh ja, drie schapen, klopt.
596827	602452	Twee dagen geleden nog drie schapen gestolen in een auto, jeesh.
602472	603093	En dan?
603373	605375	Dan gaan ze gewoon gelijk slachten en opvreten.
605395	607097	Maar waarom willen ze een schaap bestelen?
607297	607917	Op eten.
607937	608458	Echt?
608498	610159	Hoe duurt is een schaap?
610179	612842	Ik denk nu, wat zal die zitten, 280, 300 euro?
612862	615645	Ah, godzijds, ze zijn arme beestjes.
615725	617246	Ik vind het een zielig beeld.
617266	618808	Ik word er niet blij van.
618828	620529	En dan doen ze gewoon die kofferbak dicht.
620570	622131	Ach, wat zullen ze gestrest zijn?
622111	635547	stress die ene is daar aan het chillen als die die kofferbak over deed en het beest was echt gestrest zou die springen rennen weet ik zo kijk hem chillen jongen hij ziet er behoorlijk lammer uit
639256	641680	Ja, de boerenkalender, fuck me.
641860	645406	Vroeger als klein meisje liepen we eigenlijk altijd tussen de koeien.
645426	648471	Ik zit in de boerenkalender.
648491	650074	Stel jij in de boerenkalender?
650114	653940	Met Maxi Kozi in de trekker, de kooi daar slapen in de trekker.
653960	654301	Kijk dan jongens.
654321	656344	Ze lijkt wel een beetje op iedereen de schouten.
656364	660150	Tien jaar, ik denk wel op de boerderij, samen met mijn vriend.
664518	665981	Ja, mensen horen een vriend, toch?
666001	666481	Ja.
666542	667503	Samen met mijn vriend.
667603	672773	Ja, vijf reten voor de dame en een voor het hebben van de vriend.
672793	677281	Tijd voor de regio zonder... Wat dan?
677321	678503	Beetje weinig overuimte bij Renée.
678523	680486	Beetje jammer, zegt Nauk Hollands.
680506	680907	Dan heb je het over.
681325	709746	We hebben nu vet veel hoofdruimte Wilco en Nick delen één brijncel, het zijn net broertjes zegt Meesday, inderdaad, wat leuk, wat een lieve combinatie is dat Fijn om je weer te zien Nick, goede setup trouwens jongens, mag Wilco niet wat vaker komen Hier is hij, Wilco Ho, accrediteks was er niet want Nick en ik waren vrij en we waren een beetje vergeten dat we überhaupt vrij waren op maandag Het thema is Blixem, dus jullie hebben een week langer de tijd om mooie inzending te maken, zoals deze drie Say my name so my powers will become yours
721910	739498	ik denk het niet dus nee, dat was hem weg Joris, schrijf die rode is zichzelf niet zonder die blonde ik snap hem ik was vorige week gewoon zwaar outshined door Nick en Wilco kan ik niks in doen waar is de geëxperdeerde Tiet?
739578	748052	sorry dat we hem zijn vergeten we hebben iemand die niet weet wat het is Ayoub weet het niet Ayoub weet niet wat het is ik zeg iemand volgens mij
752403	755247	en het blijft geweldig.
755267	755347	Bro!
755367	757249	Dat is echt fucked up!
757269	760754	Daar was hij dus graag gedaan, ik heb er ook weer van genoten en tot volgende week.
760774	763818	Raapje zegt, ik zeg het niet snel, maar de beste aflevering ever.
763838	767582	René, ik weet niet hoe je zijn naam schrijft, boeit me ook niet, was lekker zuur en Wilco is een soort van gehandicapte.
767602	770526	Robin van Nick zijn Batman, vijf reten.
770546	771587	Bedankt Raapje, wel een veelgoed bakker trouwens.
771607	774271	Rabarber zegt, Nick leg die knul naast je eens uit hoe je een baard had groeien.
774291	779137	Dat dorre landschap met veel niks en dan ineens een verdwaald bosje dunne haartjes is een schande voor mannen overal.
779217	780739	Het is wel jammer dat Wilco niet hier zit.
781732	782714	Ik was in Monaco.
782734	786720	Toen is er zonder toestemming een man in mijn bed gaan liggen.
786760	788543	En dan was die wakker te krijgen.
788563	790306	Je was spag even.
790326	792530	Iemand is de slam geworden.
792550	795374	En die was zonder jouw toestemming in jouw bed gaan liggen.
795415	797097	En toen ben je er nog daarnaast gaan liggen ook.
797117	797598	Toen werd ik wakker?
797618	798960	Nee, ik sliep.
799021	799561	Jij sliep?
799581	801825	Ik word gewoon wakker door dat gesneurk hoor naast me.
801845	803588	Want je hebt geen slot op je deur ofzo?
803686	805589	Nee, dat kon je gewoon openen.
805609	807012	Jij lag te slapen?
807032	807473	Ja.
807533	808274	Er komt een gal.
808294	809576	Hij wordt niet, ik heb het niet gemerkt.
809596	810458	Die doet zomaar de deur open.
810478	811459	Ik heb het niet, ik sliep.
811640	812802	En die gaat naast jou liggen.
812822	814124	In een boxershort.
814144	815867	Maar jij sliep gewoon verder ook.
815887	818211	Ja, dus ik word wakker omdat ik ineens gesnurk hoor.
818412	818472	Ja.
818492	820195	En ik denk, ja, what the fuck.
820215	822018	Toen heb ik de dekens gepakt.
822198	822459	Ja.
822479	824462	En toen ben ik op het strand gaan slapen.
824442	848290	wat voor gast ben je als je bij een vrouw in een eentje die in een eentje om kamer ligt in de bed gaat liggen en je dan haar naar buiten laat liggen slapen, wat een pauper ben je dan zeg, fucking heel schaam je
851257	852679	Ik denk dat ik weet waar het over gaat.
852719	853640	Baarmoeder.
853660	858006	Ik besef dat je gewoon hebt gewonnen hè, van al deze, al deze... ...mensjes.
858026	858507	Ben jij gewoon gewonnen?
858547	870743	Ik denk zo, zodat ik heb valt gespeeld.
870763	870884	Saaah.
870904	870984	Huh?
871004	872225	Ja, dit vond ik echt hard.
872245	873307	Ik had dit gezien.
873327	875570	Ja.
875590	875650	Hè?
875670	878614	Net een koe zo, gewoon op een weiland.
878634	878975	Die weet je wel?
878995	880657	Gewoon, pap eruit, flats.
880677	880757	Huh?
880957	894492	die man ook helemaal stuk gaat misschien zit er nog eentje in he, want er buiten is... het is gewoon een verwijf, vier reten zou jij een vrouw ook kunnen laten bevallen?
894512	903842	dat is een stevig slaag in een noodsituatie wel met twee touwtjes en een klim als ik nu moet bevallen dan denk ik dat ik eerder met jou win dan met René
904430	905592	Toe?
905833	907035	Ja, honderd procent.
907055	908979	Ja, dit is toch ook met kalfjes en zo.
909019	912746	Dit is ontdekking dat als ze echt pleuren ze uit zou breken, zou je dat wel kunnen misschien.
912766	915411	Ja, ja, honderd procent.
915431	915732	Wauw.
915792	916673	Goed gedaan.
916693	918477	Vijf reten voor vrouwen die bevallen.
918517	921142	Of mannen met barboeders die bevallen natuurlijk ook natuurlijk, ja.
921162	923446	Hé, ik ga die discussies niet voeren hier.
923466	926472	Dit is 22, alles bestaat tegenwoordig.
926992	929375	En je moet zo naar de tandarts.
929415	930736	Ik was laatst ook bij de tandarts.
930756	934861	En toen zei ik tegen de tandarts, want ik had een verdoving gehad.
934881	936663	Een plaatselijke verdoving.
936703	940648	En toen ging ik weg en toen zei ik, mag ik wel Utrecht verlaten?
940668	942370	En toen zei hij, ja, wat dan?
942390	946495	Ik zei, dat is toch plaatselijk?
946515	949278	Hé meisje, volgende video alsjeblieft.
949298	955986	Gelukkig ben je knap.
958058	959702	heeft hij een pistool in zijn hand?
959722	960524	de middelste?
960544	969967	oh jeetjes wat eng ik zie een, twee, drie mannen waarom springen ze hem niet?
969987	973976	zo!
973996	976422	oh wat goed dat hij een bijstand krijgt
976891	978554	Nou, en nu moet je hem wel doormappen ook.
978614	980438	Hier, de pastool is al los.
980498	981039	Oh!
981099	981400	Oh!
981540	983423	De little kleine tactiek!
983443	984606	De little kleine tactiek!
984666	992400	No, zo kan je niet zeggen man broer, dat kan je eigenlijk niet zeggen.
992420	993803	Man op man, actie, 5-0.
994475	995777	Holy fuck!
995797	996418	Holy fuck!
996538	998221	Ja, ga even recht op zitten voor het einde.
998381	999663	Ayoub, hartstikke bedankt voor je komst.
999723	1000965	Ik vond het hartstikke leuk.
1001005	1002046	Jullie bedankt ook.
1002066	1004450	Vijf reten van jou, veel succes met alles.
1004530	1005391	Ja, dankjewel man.
1005411	1007354	Iedereen bedankt voor het kijken, Savannah is lekker bezig.
1007374	1007595	En mij ook.
1007615	1009457	Wij zijn vrijdag live op Twitch, check het.
1009477	1009918	Ja.
1009938	1012822	En tot volgende week, doei!
1014505	1014605	Doei!
1014625	1016888	Dit was Dumpertreten, bedankt voor het kijken!
1016908	1018230	Tot de volgende keer!
1018250	1018571	Doei!
1019893	1019993	Doei!
1027651	1035754	en dumpermeen.
